,num,utterance,child,age,skipped,reconstructed,bow,gold,prediction,chance,controlledscore,repetition,correctedscore
65,65,"[<__main__.Word instance at 0x115a66bd8>
 <__main__.Word instance at 0x115a66b00>
 <__main__.Word instance at 0x115a66d40>
 <__main__.Word instance at 0x115a66a70>
 <__main__.Word instance at 0x115a66d88>]",Naima,2_6,False,False,"[['have'], ['I'], ['do'], ['I'], ['nursie']]",IdoIhavenursie,nursiedoIhaveI,0.00833333333333,-0.00836824967052,True,-0.01680711831638129
66,66,"[<__main__.Word instance at 0x115a66c20>
 <__main__.Word instance at 0x115a66f80>
 <__main__.Word instance at 0x115a69200>
 <__main__.Word instance at 0x115a69170>
 <__main__.Word instance at 0x115a69248>
 <__main__.Word instance at 0x115a69320>
 <__main__.Word instance at 0x115a69098>]",Naima,2_6,True,,,I'mpickingupnursiethatIlove,,,,NaN,NaN
67,67,"[<__main__.Word instance at 0x115a693f8>
 <__main__.Word instance at 0x115a69758>
 <__main__.Word instance at 0x115a697e8>
 <__main__.Word instance at 0x115a69680>
 <__main__.Word instance at 0x115a698c0>]",Naima,2_6,False,False,"[['nursies'], ['Mommy'], ['the'], [""I'm""], ['to']]",I'mthenursiestoMommy,thenursiesI'mMommyto,0.00833333333333,-0.00836824967052,False,-0.00836824967051658
68,68,[<__main__.Word instance at 0x115a69950>],Naima,2_6,False,True,[['yes']],yes,yes,1.0,0.0,False,-0.0
69,69,"[<__main__.Word instance at 0x115a69b00>
 <__main__.Word instance at 0x115a699e0>
 <__main__.Word instance at 0x115a69cb0>
 <__main__.Word instance at 0x115a69b90>
 <__main__.Word instance at 0x115a69ea8>]",Naima,2_6,False,False,"[['nursies'], ['for'], ['the'], ['nurse'], ['my']]",thenursiesformynurse,mynursiesnurseforthe,0.00833333333333,-0.00836824967052,False,-0.00836824967051658
70,70,"[<__main__.Word instance at 0x115a69f80>
 <__main__.Word instance at 0x115a69c68>
 <__main__.Word instance at 0x115a69ef0>
 <__main__.Word instance at 0x115a696c8>
 <__main__.Word instance at 0x115a69fc8>
 <__main__.Word instance at 0x115a6d098>]",Naima,2_6,True,,,thenursieformycomputernursie,,,,NaN,NaN
71,71,"[<__main__.Word instance at 0x115a6d440>
 <__main__.Word instance at 0x115a6d368>]",Naima,2_6,True,,,computernursies,,,,NaN,NaN
72,72,"[<__main__.Word instance at 0x115a6d5f0>
 <__main__.Word instance at 0x115a6d7a0>
 <__main__.Word instance at 0x115a6d680>
 <__main__.Word instance at 0x115a6d830>
 <__main__.Word instance at 0x115a6d1b8>]",Naima,2_6,False,False,"[['want'], ['nursie'], ['the'], ['ones'], ['I']]",Iwantthenursieones,nursieonesIwantthe,0.00833333333333,-0.00836824967052,False,-0.00836824967051658
73,73,"[<__main__.Word instance at 0x115a6da70>
 <__main__.Word instance at 0x115a6d950>
 <__main__.Word instance at 0x115a6db00>
 <__main__.Word instance at 0x115a6d758>]",Naima,2_6,False,False,"[['want'], ['I'], ['nursing'], ['shirt']]",Iwantnursingshirt,Iwantshirtnursing,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
74,74,[<__main__.Word instance at 0x115a6db90>],Naima,2_6,False,True,[['yes']],yes,yes,1.0,0.0,False,-0.0
75,75,"[<__main__.Word instance at 0x115a6d4d0>
 <__main__.Word instance at 0x115a6de60>
 <__main__.Word instance at 0x115a6d5a8>
 <__main__.Word instance at 0x115a6def0>
 <__main__.Word instance at 0x115a6df80>
 <__main__.Word instance at 0x115a6dcb0>
 <__main__.Word instance at 0x115a71098>
 <__main__.Word instance at 0x115a71248>]",Naima,2_6,False,False,"[['shirt'], ['do'], ['I'], ['I'], ['wanna'], ['wear'], ['do'], ['nursing']]",IdowannawearnursingshirtIdo,doIwannawearshirtnursingIdo,2.48015873016e-05,-2.4801894866e-05,True,-9.921127048169414e-05
76,76,[<__main__.Word instance at 0x115a712d8>],Naima,2_6,False,True,[['no']],no,no,1.0,0.0,False,-0.0
77,77,"[<__main__.Word instance at 0x115a71290>
 <__main__.Word instance at 0x115a715a8>
 <__main__.Word instance at 0x115a71710>
 <__main__.Word instance at 0x115a715f0>]",Naima,2_6,False,False,"[['I', ""don't""], ['want'], ['it']]",Idon'twantit,itIdon'twant,0.166666666667,-0.182321556794,False,-0.1823215567939546
78,78,"[<__main__.Word instance at 0x115a717e8>
 <__main__.Word instance at 0x115a71998>
 <__main__.Word instance at 0x115a71680>
 <__main__.Word instance at 0x115a71ab8>
 <__main__.Word instance at 0x115a717a0>
 <__main__.Word instance at 0x115a71bd8>
 <__main__.Word instance at 0x115a71128>
 <__main__.Word instance at 0x115a71cb0>
 <__main__.Word instance at 0x115a71b48>
 <__main__.Word instance at 0x115a71a28>
 <__main__.Word instance at 0x115a71c20>
 <__main__.Word instance at 0x115a71ea8>]",Naima,2_6,True,,,Idon'twantIdon'twantitthetheorangenursieshirt,,,,NaN,NaN
79,79,"[<__main__.Word instance at 0x115a71fc8>
 <__main__.Word instance at 0x115a71d88>
 <__main__.Word instance at 0x115a71440>
 <__main__.Word instance at 0x115a740e0>
 <__main__.Word instance at 0x115a741b8>
 <__main__.Word instance at 0x115a74050>
 <__main__.Word instance at 0x115a74290>
 <__main__.Word instance at 0x115a74128>
 <__main__.Word instance at 0x115a74320>]",Naima,2_6,False,False,"[['nursies'], ['inside'], ['have_to'], ['I'], ['a'], ['hair'], ['my'], ['put'], ['I']]",IIhave_toputanursiesinsidemyhair,insideputmyIhave_tonursiesIhaira,2.7557319224e-06,-2.75573571947e-06,True,-5.511479032926645e-06
80,80,"[<__main__.Word instance at 0x115a744d0>
 <__main__.Word instance at 0x115a743b0>
 <__main__.Word instance at 0x115a74680>
 <__main__.Word instance at 0x115a74560>
 <__main__.Word instance at 0x115a74908>]",Naima,2_6,True,,,where'dthethethemego,,,,NaN,NaN
81,81,"[<__main__.Word instance at 0x115a74998>
 <__main__.Word instance at 0x115a74830>
 <__main__.Word instance at 0x115a74ab8>
 <__main__.Word instance at 0x115a74950>
 <__main__.Word instance at 0x115a74b48>]",Naima,2_6,False,False,"[['am'], ['I'], ['say'], ['no'], ['what']]",nowhatamIsay,amIsaywhatno,0.00833333333333,-0.00836824967052,False,-0.00836824967051658
82,82,"[<__main__.Word instance at 0x115a74d40>
 <__main__.Word instance at 0x115a74bd8>
 <__main__.Word instance at 0x115a74e18>
 <__main__.Word instance at 0x115a74710>]",Naima,2_6,False,False,"[['it'], ['there'], ['was'], ['why']]",whywasitthere,therewasitwhy,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
83,83,"[<__main__.Word instance at 0x115a74cf8>
 <__main__.Word instance at 0x115a74fc8>
 <__main__.Word instance at 0x115a74638>]",Naima,2_6,True,,,where'ditgo,,,,NaN,NaN
84,84,"[<__main__.Word instance at 0x115a77128>
 <__main__.Word instance at 0x115a77320>
 <__main__.Word instance at 0x115a771b8>
 <__main__.Word instance at 0x115a77440>]",Naima,2_6,False,False,"[['it'], ['where'], ['did'], ['what']]",wherediditwhat,diditwherewhat,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
85,85,"[<__main__.Word instance at 0x115a773b0>
 <__main__.Word instance at 0x115a776c8>
 <__main__.Word instance at 0x115a77560>
 <__main__.Word instance at 0x115a777a0>
 <__main__.Word instance at 0x115a772d8>
 <__main__.Word instance at 0x115a77878>
 <__main__.Word instance at 0x115a77710>
 <__main__.Word instance at 0x115a77908>
 <__main__.Word instance at 0x115a777e8>]",Naima,2_6,False,False,"[['I'], ['shirt'], ['wanna'], ['a', 'nursing'], ['wear'], ['shirt'], ['a', 'nursing']]",anursingshirtIwannawearanursingshirt,Iwannawearshirtanursinganursingshirt,0.000198412698413,-0.000198432384816,True,-0.000793965901176512
86,86,"[<__main__.Word instance at 0x115a77998>
 <__main__.Word instance at 0x115a77b90>
 <__main__.Word instance at 0x115a77680>
 <__main__.Word instance at 0x115a77e18>
 <__main__.Word instance at 0x115a77ab8>
 <__main__.Word instance at 0x115a77ea8>]",Naima,2_6,False,True,"[['wear'], ['a', 'nursing'], ['I'], ['wanna'], ['shirt']]",Iwannawearanursingshirt,Iwannawearanursingshirt,0.00833333333333,4.78749174278,False,4.787491742782046
87,87,"[<__main__.Word instance at 0x115a77f80>
 <__main__.Word instance at 0x115a77cf8>
 <__main__.Word instance at 0x115a77cb0>
 <__main__.Word instance at 0x115a77c20>
 <__main__.Word instance at 0x115a7a1b8>
 <__main__.Word instance at 0x115a7a200>
 <__main__.Word instance at 0x115a7a320>
 <__main__.Word instance at 0x115a7a128>]",Naima,2_6,False,False,"[['getting'], ['I', 'think'], ['maybe'], ['is'], ['smoothie'], ['that', 'cat']]",Ithinkmaybethatcatisgettingsmoothie,thatcatsmoothiemaybeIthinkisgetting,0.00138888888889,-0.00138985428905,False,-0.0013898542890543016
88,88,"[<__main__.Word instance at 0x115a7a5a8>
 <__main__.Word instance at 0x115a7a488>
 <__main__.Word instance at 0x115a7a7e8>
 <__main__.Word instance at 0x115a7a680>
 <__main__.Word instance at 0x115a7a8c0>
 <__main__.Word instance at 0x115a7a560>
 <__main__.Word instance at 0x115a7a998>]",Naima,2_6,True,,,whydoesitdoesitsayDada,,,,NaN,NaN
89,89,"[<__main__.Word instance at 0x115a7aa28>
 <__main__.Word instance at 0x115a7a908>
 <__main__.Word instance at 0x115a7abd8>
 <__main__.Word instance at 0x115a7ab00>]",Naima,2_6,False,False,"[['did'], ['Mommy'], ['fix'], ['why']]",Mommywhydidfix,didMommywhyfix,0.0416666666667,-0.0425596144188,False,-0.04255961441879589
